日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,
2019-06-21 00:00:00,'603088,宁波精达,10.48,10.58,10.39,10.39,10.3,0.18,1.7476,1.5839,2483584,26027542,1643264000,1643264000,
2019-06-20 00:00:00,'603088,宁波精达,10.3,10.37,10.15,10.3,10.26,0.04,0.3899,0.9977,1564402,16059642,1615040000,1615040000,
2019-06-19 00:00:00,'603088,宁波精达,10.26,10.58,10.26,10.4,10.28,-0.02,-0.1946,1.0501,1646600,17071060,1608768000,1608768000,
2019-06-18 00:00:00,'603088,宁波精达,10.28,10.4,10.21,10.21,10.31,-0.03,-0.291,0.5984,938264,9652814,1611904000,1611904000,
2019-06-17 00:00:00,'603088,宁波精达,10.31,10.37,10.11,10.18,10.19,0.12,1.1776,0.8792,1378619,14186783,1616608000,1616608000,
2019-06-14 00:00:00,'603088,宁波精达,10.19,10.67,10.1,10.57,10.73,-0.54,-5.0326,2.1348,3347367,34553523,1597792000,1597792000,
2019-06-13 00:00:00,'603088,DR宁波精,10.73,11.22,10.4,10.55,10.52,0.21,1.9962,2.4121,3782231,40434632,1682464000,1682464000,
2019-06-12 00:00:00,'603088,宁波精达,15.05,15.25,14.84,14.89,14.95,0.1,0.6689,1.8825,2108399,31729272,1685600000,1685600000,
2019-06-11 00:00:00,'603088,宁波精达,14.95,15.08,14.51,14.7,14.6,0.35,2.3973,1.8761,2101220,31116307,1674400000,1674400000,
2019-06-10 00:00:00,'603088,宁波精达,14.6,14.75,14.23,14.3,14.32,0.28,1.9553,1.172,1312589,19123107,1635200000,1635200000,
2019-06-06 00:00:00,'603088,宁波精达,14.32,14.99,14.18,14.96,14.97,-0.65,-4.342,1.7536,1964022,28362907,1603840000,1603840000,
2019-06-05 00:00:00,'603088,宁波精达,14.97,15.38,14.71,14.72,14.75,0.22,1.4915,2.0859,2336196,35091948,1676640000,1676640000,
2019-06-04 00:00:00,'603088,宁波精达,14.75,14.79,14.51,14.79,14.59,0.16,1.0966,1.4055,1574200,23065117,1652000000,1652000000,
2019-06-03 00:00:00,'603088,宁波精达,14.59,14.65,14.32,14.55,14.49,0.1,0.6901,1.3768,1542023,22326908,1634080000,1634080000,
2019-05-31 00:00:00,'603088,宁波精达,14.49,14.97,14.38,14.64,14.63,-0.14,-0.9569,1.6754,1876439,27476438,1622880000,1622880000,
2019-05-30 00:00:00,'603088,宁波精达,14.63,14.63,14.17,14.39,14.48,0.15,1.0359,1.3411,1502027,21648788,1638560000,1638560000,
2019-05-29 00:00:00,'603088,宁波精达,14.48,14.69,13.95,14.02,14.04,0.44,3.1339,1.6928,1895939,27349635,1621760000,1621760000,
2019-05-28 00:00:00,'603088,宁波精达,14.04,14.29,13.95,14.01,14.1,-0.06,-0.4255,1.0665,1194452,16852714,1572480000,1572480000,
2019-05-27 00:00:00,'603088,宁波精达,14.1,14.13,13.52,13.76,13.7,0.4,2.9197,1.1637,1303364,18144886,1579200000,1579200000,
2019-05-24 00:00:00,'603088,宁波精达,13.7,13.75,13.4,13.58,13.58,0.12,0.8837,0.9565,1071328,14520358,1534400000,1534400000,
2019-05-23 00:00:00,'603088,宁波精达,13.58,13.9,13.43,13.87,13.87,-0.29,-2.0908,0.6417,718743,9829116,1520960000,1520960000,
2019-05-22 00:00:00,'603088,宁波精达,13.87,14.05,13.7,13.96,13.85,0.02,0.1444,0.8566,959380,13300943,1553440000,1553440000,
2019-05-21 00:00:00,'603088,宁波精达,13.85,14.1,13.59,13.7,13.7,0.15,1.0949,1.239,1387718,19274525,1551200000,1551200000,
2019-05-20 00:00:00,'603088,宁波精达,13.7,13.72,13.22,13.5,13.48,0.22,1.632,0.9699,1086268,14679207,1534400000,1534400000,
2019-05-17 00:00:00,'603088,宁波精达,13.48,14.1,13.48,13.98,13.98,-0.5,-3.5765,1.159,1298032,17904188,1509760000,1509760000,
2019-05-16 00:00:00,'603088,宁波精达,13.98,14.05,13.75,13.92,13.89,0.09,0.6479,1.0373,1161727,16181279,1565760000,1565760000,
2019-05-15 00:00:00,'603088,宁波精达,13.89,13.98,13.62,13.62,13.58,0.31,2.2828,1.0683,1196463,16577638,1555680000,1555680000,
2019-05-14 00:00:00,'603088,宁波精达,13.58,13.82,13.45,13.57,13.78,-0.2,-1.4514,0.9472,1060860,14476339,1520960000,1520960000,
2019-05-13 00:00:00,'603088,宁波精达,13.78,13.84,13.18,13.3,13.53,0.25,1.8477,1.634,1830065,24909971,1543360000,1543360000,
2019-05-10 00:00:00,'603088,宁波精达,13.53,13.59,12.9,13.1,13.04,0.49,3.7577,1.6902,1893020,25271421,1515360000,1515360000,
2019-05-09 00:00:00,'603088,宁波精达,13.04,13.25,12.85,13.18,12.97,0.07,0.5397,0.9772,1094431,14302466,1460480000,1460480000,
2019-05-08 00:00:00,'603088,宁波精达,12.97,13.27,12.63,12.87,13.13,-0.16,-1.2186,1.2179,1364077,17805962,1452640000,1452640000,
2019-05-07 00:00:00,'603088,宁波精达,13.13,13.45,12.72,13.13,12.93,0.2,1.5468,1.1738,1314691,17111435,1470560000,1470560000,
2019-05-06 00:00:00,'603088,宁波精达,12.93,14.15,12.88,14.15,14.31,-1.38,-9.6436,1.8201,2038460,27402593,1448160000,1448160000,
2019-04-30 00:00:00,'603088,宁波精达,14.31,14.47,14.09,14.09,14.09,0.22,1.5614,0.9764,1093531,15665716,1602720000,1602720000,
2019-04-29 00:00:00,'603088,宁波精达,14.09,14.57,13.98,14.28,14.44,-0.35,-2.4238,1.5553,1741968,24887502,1578080000,1578080000,
2019-04-26 00:00:00,'603088,宁波精达,14.44,14.97,14.42,14.56,14.43,0.01,0.0693,2.0442,2289486,33558525,1617280000,1617280000,
2019-04-25 00:00:00,'603088,宁波精达,14.43,15.39,14.38,15.37,15.41,-0.98,-6.3595,2.3342,2614321,39017698,1616160000,1616160000,
2019-04-24 00:00:00,'603088,宁波精达,15.41,15.94,15.04,15.61,15.82,-0.41,-2.5917,3.39,3796778,58367416,1725920000,1725920000,
2019-04-23 00:00:00,'603088,宁波精达,15.82,16.67,15.37,15.89,15.72,0.1,0.6361,5.4666,6122582,97594450,1771840000,1771840000,
2019-04-22 00:00:00,'603088,宁波精达,15.72,15.94,15.15,15.3,15.15,0.57,3.7624,3.9558,4430477,68897390,1760640000,1760640000,
2019-04-19 00:00:00,'603088,宁波精达,15.15,15.34,14.9,15.34,15.34,-0.19,-1.2386,2.6437,2960897,44760023,1696800000,1696800000,
2019-04-18 00:00:00,'603088,宁波精达,15.34,15.63,14.61,14.61,14.73,0.61,4.1412,3.6221,4056763,61625796,1718080000,1718080000,
2019-04-17 00:00:00,'603088,宁波精达,14.73,14.98,14.42,14.59,14.49,0.24,1.6563,2.0309,2274633,33635759,1649760000,1649760000,
2019-04-16 00:00:00,'603088,宁波精达,14.49,14.54,13.92,14.2,14.2,0.29,2.0423,1.3923,1559351,22191169,1622880000,1622880000,
2019-04-15 00:00:00,'603088,宁波精达,14.2,14.63,13.5,14.45,14.42,-0.22,-1.5257,1.2267,1373900,19907221,1590400000,1590400000,
2019-04-12 00:00:00,'603088,宁波精达,14.42,14.5,14.26,14.42,14.42,0,0,0.9384,1051049,15138081,1615040000,1615040000,
2019-04-11 00:00:00,'603088,宁波精达,14.42,14.72,14.35,14.66,14.64,-0.22,-1.5027,1.3088,1465880,21231144,1615040000,1615040000,
2019-04-10 00:00:00,'603088,宁波精达,14.64,14.79,14.55,14.6,14.77,-0.13,-0.8802,1.6482,1846038,27018839,1639680000,1639680000,
2019-04-09 00:00:00,'603088,宁波精达,14.77,14.8,14.28,14.52,14.39,0.38,2.6407,1.9786,2215980,32125888,1654240000,1654240000,
2019-04-08 00:00:00,'603088,宁波精达,14.39,14.85,14.17,14.78,14.71,-0.32,-2.1754,2.1233,2378060,34468211,1611680000,1611680000,
2019-04-04 00:00:00,'603088,宁波精达,14.71,15.13,14.67,14.89,14.88,-0.17,-1.1425,2.1988,2462613,36450974,1647520000,1647520000,
2019-04-03 00:00:00,'603088,宁波精达,14.88,14.91,14.33,14.35,14.35,0.53,3.6934,2.7756,3108687,45529343,1666560000,1666560000,
2019-04-02 00:00:00,'603088,宁波精达,14.35,14.8,14.32,14.8,14.5,-0.15,-1.0345,1.784,1998126,28897512,1607200000,1607200000,
2019-04-01 00:00:00,'603088,宁波精达,14.5,14.56,14.13,14.13,14.11,0.39,2.764,2.0019,2242173,32378889,1624000000,1624000000,
2019-03-29 00:00:00,'603088,宁波精达,14.11,14.12,13.55,13.71,13.71,0.4,2.9176,1.2297,1377260,19180988,1580320000,1580320000,
2019-03-28 00:00:00,'603088,宁波精达,13.71,14.05,13.65,13.81,13.81,-0.1,-0.7241,0.9474,1061037,14741919,1535520000,1535520000,
2019-03-27 00:00:00,'603088,宁波精达,13.81,14.09,13.66,13.85,13.99,-0.18,-1.2866,1.1794,1320938,18302680,1546720000,1546720000,
2019-03-26 00:00:00,'603088,宁波精达,13.99,14.32,13.87,14.27,14.18,-0.19,-1.3399,1.6608,1860131,26189931,1566880000,1566880000,
2019-03-25 00:00:00,'603088,宁波精达,14.18,14.37,14.05,14.18,14.4,-0.22,-1.5278,1.4829,1660880,23588474,1588160000,1588160000,
2019-03-22 00:00:00,'603088,宁波精达,14.4,14.53,14.12,14.43,14.42,-0.02,-0.1387,1.4672,1643224,23421019,1612800000,1612800000,
2019-03-21 00:00:00,'603088,宁波精达,14.42,14.59,14.23,14.37,14.4,0.02,0.1389,1.9297,2161275,31216113,1615040000,1615040000,
2019-03-20 00:00:00,'603088,宁波精达,14.4,14.76,14.09,14.6,14.7,-0.3,-2.0408,2.8976,3245307,46665302,1612800000,1612800000,
2019-03-19 00:00:00,'603088,宁波精达,14.7,15.17,14.14,14.14,14.08,0.62,4.4034,5.3439,5985149,87900277,1646400000,1646400000,
2019-03-18 00:00:00,'603088,宁波精达,14.08,14.08,13.46,13.69,13.58,0.5,3.6819,1.7896,2004395,27832619,1576960000,1576960000,
2019-03-15 00:00:00,'603088,宁波精达,13.58,13.74,13.4,13.44,13.36,0.22,1.6467,2.3117,2589133,35128079,1520960000,1520960000,
2019-03-14 00:00:00,'603088,宁波精达,13.36,14.16,13.3,14.12,14.12,-0.76,-5.3824,2.2715,2544029,34662392,1496320000,1496320000,
2019-03-13 00:00:00,'603088,宁波精达,14.12,14.5,14.03,14.18,14.05,0.07,0.4982,3.2931,3688222,52470162,1581440000,1581440000,
2019-03-12 00:00:00,'603088,宁波精达,14.05,14.85,13.66,14,13.92,0.13,0.9339,3.6571,4095903,58122742,1573600000,1573600000,
2019-03-11 00:00:00,'603088,宁波精达,13.92,13.92,13.28,13.4,13.4,0.52,3.8806,3.0354,3399642,46203833,1559040000,1559040000,
2019-03-08 00:00:00,'603088,宁波精达,13.4,13.91,13.11,13.62,13.95,-0.55,-3.9427,3.5644,3992099,54282318,1500800000,1500800000,
2019-03-07 00:00:00,'603088,宁波精达,13.95,14.05,13.49,13.7,13.7,0.25,1.8248,3.3782,3783586,52127958,1562400000,1562400000,
2019-03-06 00:00:00,'603088,宁波精达,13.7,13.7,13.34,13.52,13.45,0.25,1.8587,3.334,3734093,50311797,1534400000,1534400000,
2019-03-05 00:00:00,'603088,宁波精达,13.45,13.49,13.14,13.3,13.33,0.12,0.9002,2.6073,2920144,38846071,1506400000,1506400000,
2019-03-04 00:00:00,'603088,宁波精达,13.33,13.73,13.2,13.49,13.35,-0.02,-0.1498,4.3917,4918747,66093960,1492960000,1492960000,
2019-03-01 00:00:00,'603088,宁波精达,13.35,13.36,13.05,13.23,13.27,0.08,0.6029,1.6297,1825236,24130046,1495200000,1495200000,
2019-02-28 00:00:00,'603088,宁波精达,13.27,13.58,13.02,13.02,13.02,0.25,1.9201,2.2469,2516545,33491627,1486240000,1486240000,
2019-02-27 00:00:00,'603088,宁波精达,13.02,13.24,12.86,13,13.03,-0.01,-0.0767,2.1377,2394184,31187042,1458240000,1458240000,
2019-02-26 00:00:00,'603088,宁波精达,13.03,13.33,12.6,12.9,12.93,0.1,0.7734,3.3004,3696422,48072953,1459360000,1459360000,
2019-02-25 00:00:00,'603088,宁波精达,12.93,12.94,12.03,12.41,12.24,0.69,5.6373,3.5502,3976184,49830325,1448160000,1448160000,
2019-02-22 00:00:00,'603088,宁波精达,12.24,12.34,11.97,12.07,12.04,0.2,1.6611,1.6492,1847075,22477451,1370880000,1370880000,
2019-02-21 00:00:00,'603088,宁波精达,12.04,12.4,12,12.15,12.12,-0.08,-0.6601,1.7317,1939520,23700456,1348480000,1348480000,
2019-02-20 00:00:00,'603088,宁波精达,12.12,12.19,12,12.15,12.12,0,0,1.2963,1451860,17577426,1357440000,1357440000,
2019-02-19 00:00:00,'603088,宁波精达,12.12,12.3,11.98,12.21,12.2,-0.08,-0.6557,1.7607,1972017,23945314,1357440000,1357440000,
2019-02-18 00:00:00,'603088,宁波精达,12.2,12.21,11.89,11.96,11.9,0.3,2.521,1.7809,1994651,24133828,1366400000,1366400000,
2019-02-15 00:00:00,'603088,宁波精达,11.9,12.04,11.84,11.9,11.9,0,0,0.8574,960311,11470252,1332800000,1332800000,
2019-02-14 00:00:00,'603088,宁波精达,11.9,11.99,11.75,11.75,11.85,0.05,0.4219,0.9478,1061569,12639086,1332800000,1332800000,
2019-02-13 00:00:00,'603088,宁波精达,11.85,11.88,11.58,11.68,11.68,0.17,1.4555,1.0689,1197202,14067409,1327200000,1327200000,
2019-02-12 00:00:00,'603088,宁波精达,11.68,11.68,11.46,11.52,11.52,0.16,1.3889,1.0282,1151616,13312082,1308160000,1308160000,
2019-02-11 00:00:00,'603088,宁波精达,11.52,11.56,11.3,11.31,11.29,0.23,2.0372,0.8383,938922,10730265,1290240000,1290240000,
2019-02-01 00:00:00,'603088,宁波精达,11.29,11.34,10.86,11.21,11.18,0.11,0.9839,0.8416,942634,10530056,1264480000,1264480000,
2019-01-31 00:00:00,'603088,宁波精达,11.18,11.78,11.05,11.16,11.25,-0.07,-0.6222,1.7228,1929556,21999304,1252160000,1252160000,
2019-01-30 00:00:00,'603088,宁波精达,11.25,11.3,11.05,11.18,11.24,0.01,0.089,0.8113,908705,10162433,1260000000,1260000000,
2019-01-29 00:00:00,'603088,宁波精达,11.24,11.88,10.78,11.82,11.88,-0.64,-5.3872,1.462,1637416,18439530,1258880000,1258880000,
2019-01-28 00:00:00,'603088,宁波精达,11.88,12.09,11.82,11.91,11.91,-0.03,-0.2519,0.5507,616834,7360514,1330560000,1330560000,
2019-01-25 00:00:00,'603088,宁波精达,11.91,12.24,11.86,12.15,12.11,-0.2,-1.6515,0.8272,926460,11168598,1333920000,1333920000,
2019-01-24 00:00:00,'603088,宁波精达,12.11,12.14,11.91,11.91,11.91,0.2,1.6793,1.0128,1134338,13676013,1356320000,1356320000,
2019-01-23 00:00:00,'603088,宁波精达,11.91,12.05,11.81,11.96,12.05,-0.14,-1.1618,0.7253,812352,9696479,1333920000,1333920000,
2019-01-22 00:00:00,'603088,宁波精达,12.05,12.11,11.86,12,12.03,0.02,0.1663,0.8705,974965,11699658,1349600000,1349600000,
2019-01-21 00:00:00,'603088,宁波精达,12.03,12.11,11.91,11.95,12.02,0.01,0.0832,0.715,800800,9622186,1347360000,1347360000,
2019-01-18 00:00:00,'603088,宁波精达,12.02,12.13,11.87,12.1,11.95,0.07,0.5858,0.8722,976906,11702307,1346240000,1346240000,
2019-01-17 00:00:00,'603088,宁波精达,11.95,12.18,11.83,12.13,12.13,-0.18,-1.4839,1.1113,1244632,14938103,1338400000,1338400000,
2019-01-16 00:00:00,'603088,宁波精达,12.13,12.19,11.94,12,12.03,0.1,0.8313,1.1588,1297804,15707672,1358560000,1358560000,
2019-01-15 00:00:00,'603088,宁波精达,12.03,12.04,11.73,11.79,11.79,0.24,2.0356,0.7087,793746,9458737,1347360000,1347360000,
2019-01-14 00:00:00,'603088,宁波精达,11.79,11.99,11.74,11.96,11.96,-0.17,-1.4214,0.6282,703528,8316926,1320480000,1320480000,
2019-01-11 00:00:00,'603088,宁波精达,11.96,12,11.77,11.8,11.8,0.16,1.3559,0.6118,685203,8141912,1339520000,1339520000,
2019-01-10 00:00:00,'603088,宁波精达,11.8,11.94,11.73,11.76,11.78,0.02,0.1698,0.613,686608,8144099,1321600000,1321600000,
2019-01-09 00:00:00,'603088,宁波精达,11.78,12.02,11.72,11.96,11.84,-0.06,-0.5068,0.9755,1092548,13001084,1319360000,1319360000,
2019-01-08 00:00:00,'603088,宁波精达,11.84,11.93,11.65,11.72,11.74,0.1,0.8518,0.9876,1106164,13018884,1326080000,1326080000,
2019-01-07 00:00:00,'603088,宁波精达,11.74,11.77,11.53,11.6,11.58,0.16,1.3817,0.8321,931989,10896555,1314880000,1314880000,
2019-01-04 00:00:00,'603088,宁波精达,11.58,11.59,11.08,11.25,11.35,0.23,2.0264,1.0104,1131601,12935377,1296960000,1296960000,
2019-01-03 00:00:00,'603088,宁波精达,11.35,11.53,11.26,11.43,11.33,0.02,0.1765,0.5785,647948,7364112,1271200000,1271200000,
2019-01-02 00:00:00,'603088,宁波精达,11.33,11.47,11.13,11.2,11.34,-0.01,-0.0882,0.4948,554231,6291909,1268960000,1268960000,
2018-12-28 00:00:00,'603088,宁波精达,11.34,11.42,11.18,11.26,11.27,0.07,0.6211,0.5832,653187,7380820,1270080000,1270080000,
2018-12-27 00:00:00,'603088,宁波精达,11.27,11.75,11.25,11.6,11.49,-0.22,-1.9147,0.7042,788713,9049583,1262240000,1262240000,
2018-12-26 00:00:00,'603088,宁波精达,11.49,11.54,11.31,11.4,11.42,0.07,0.613,0.7081,793103,9096794,1286880000,1286880000,
2018-12-25 00:00:00,'603088,宁波精达,11.42,11.46,11.02,11.46,11.63,-0.21,-1.8057,0.9868,1105167,12414153,1279040000,1279040000,
2018-12-24 00:00:00,'603088,宁波精达,11.63,11.68,11.41,11.59,11.5,0.13,1.1304,0.9778,1095114,12713792,1302560000,1302560000,
2018-12-21 00:00:00,'603088,宁波精达,11.5,11.55,11.38,11.55,11.5,0,0,0.4444,497711,5722392,1288000000,1288000000,
2018-12-20 00:00:00,'603088,宁波精达,11.5,11.54,11.2,11.31,11.31,0.19,1.6799,0.5719,640580,7303111,1288000000,1288000000,
2018-12-19 00:00:00,'603088,宁波精达,11.31,11.65,11.22,11.46,11.56,-0.25,-2.1626,0.4974,557060,6350081,1266720000,1266720000,
2018-12-18 00:00:00,'603088,宁波精达,11.56,11.63,11.35,11.55,11.56,0,0,0.5943,665640,7662513,1294720000,1294720000,
2018-12-17 00:00:00,'603088,宁波精达,11.56,11.75,11.31,11.75,11.7,-0.14,-1.1966,0.8764,981540,11263076,1294720000,1294720000,
2018-12-14 00:00:00,'603088,宁波精达,11.7,12.2,11.64,12.2,12.17,-0.47,-3.862,1.152,1290218,15298809,1310400000,1310400000,
2018-12-13 00:00:00,'603088,宁波精达,12.17,12.23,11.93,12.05,12.04,0.13,1.0797,0.9469,1060505,12854961,1363040000,1363040000,
2018-12-12 00:00:00,'603088,宁波精达,12.04,12.19,11.97,12.05,12.05,-0.01,-0.083,0.5674,635520,7678551,1348480000,1348480000,
2018-12-11 00:00:00,'603088,宁波精达,12.05,12.08,11.88,11.92,11.89,0.16,1.3457,0.6631,742640,8920458,1349600000,1349600000,
2018-12-10 00:00:00,'603088,宁波精达,11.89,12.17,11.87,12.17,12.25,-0.36,-2.9388,0.8805,986196,11808782,1331680000,1331680000,
2018-12-07 00:00:00,'603088,宁波精达,12.25,12.41,12.08,12.2,12.19,0.06,0.4922,1.2014,1345620,16416154,1372000000,1372000000,
2018-12-06 00:00:00,'603088,宁波精达,12.19,12.65,12.16,12.45,12.4,-0.21,-1.6935,1.584,1774080,21971482,1365280000,1365280000,
2018-12-05 00:00:00,'603088,宁波精达,12.4,12.75,12.31,12.4,12.64,-0.24,-1.8987,1.108,1241002,15428348,1388800000,1388800000,
2018-12-04 00:00:00,'603088,宁波精达,12.64,12.71,12.41,12.49,12.5,0.14,1.12,1.3408,1501640,18862827,1415680000,1415680000,
2018-12-03 00:00:00,'603088,宁波精达,12.5,12.54,12.17,12.32,12.06,0.44,3.6484,1.5059,1686600,20954646,1400000000,1400000000,
2018-11-30 00:00:00,'603088,宁波精达,12.06,12.16,11.61,11.86,11.92,0.14,1.1745,1.0306,1154251,13772146,1350720000,1350720000,
2018-11-29 00:00:00,'603088,宁波精达,11.92,12.45,11.8,12.4,12.38,-0.46,-3.7157,1.0956,1227120,14971944,1335040000,1335040000,
2018-11-28 00:00:00,'603088,宁波精达,12.38,12.5,12.01,12.22,12.22,0.16,1.3093,1.236,1384356,16965167,1386560000,1386560000,
2018-11-27 00:00:00,'603088,宁波精达,12.22,12.28,12,12.03,11.95,0.27,2.2594,1.2082,1353220,16448554,1368640000,1368640000,
2018-11-26 00:00:00,'603088,宁波精达,11.95,12.13,11.76,11.8,11.94,0.01,0.0838,0.9794,1096900,13130272,1338400000,1338400000,
2018-11-23 00:00:00,'603088,宁波精达,11.94,12.83,11.8,12.72,12.8,-0.86,-6.7188,1.9328,2164740,26455563,1337280000,1337280000,
2018-11-22 00:00:00,'603088,宁波精达,12.8,12.88,12.68,12.74,12.75,0.05,0.3922,1.3636,1527180,19518082,1433600000,1433600000,
2018-11-21 00:00:00,'603088,宁波精达,12.75,12.75,12.35,12.44,12.41,0.34,2.7397,1.6994,1903333,23908128,1428000000,1428000000,
2018-11-20 00:00:00,'603088,宁波精达,12.41,13.12,12.37,12.83,12.86,-0.45,-3.4992,2.2564,2527159,32268863,1389920000,1389920000,
2018-11-19 00:00:00,'603088,宁波精达,12.86,13.26,12.71,12.95,12.95,-0.09,-0.695,1.9783,2215681,28613535,1440320000,1440320000,
2018-11-16 00:00:00,'603088,宁波精达,12.95,13.19,12.62,12.72,12.71,0.24,1.8883,2.5083,2809312,36226366,1450400000,1450400000,
2018-11-15 00:00:00,'603088,宁波精达,12.71,12.83,12.31,12.32,12.46,0.25,2.0064,2.9159,3265820,41228378,1423520000,1423520000,
2018-11-14 00:00:00,'603088,宁波精达,12.46,12.8,12.28,12.28,12.19,0.27,2.2149,3.3235,3722343,46604514,1395520000,1395520000,
2018-11-13 00:00:00,'603088,宁波精达,12.19,12.39,11.73,11.73,11.91,0.28,2.351,3.2794,3672958,44595807,1365280000,1365280000,
2018-11-12 00:00:00,'603088,宁波精达,11.91,11.97,11.47,11.52,11.47,0.44,3.8361,2.122,2376661,27960571,1333920000,1333920000,
2018-11-09 00:00:00,'603088,宁波精达,11.47,11.88,11.43,11.66,11.78,-0.31,-2.6316,1.9859,2224176,25771714,1284640000,1284640000,
2018-11-08 00:00:00,'603088,宁波精达,11.78,12,11.62,11.7,11.69,0.09,0.7699,2.4998,2799820,33070662,1319360000,1319360000,
2018-11-07 00:00:00,'603088,宁波精达,11.69,12.09,11.68,11.88,11.88,-0.19,-1.5993,2.0484,2294160,27162761,1309280000,1309280000,
2018-11-06 00:00:00,'603088,宁波精达,11.88,13.7,11.8,13.7,12.53,-0.65,-5.1875,4.701,5265092,65003943,1330560000,1330560000,
2018-11-05 00:00:00,'603088,宁波精达,12.53,13.1,11.85,11.97,11.95,0.58,4.8536,3.1876,3570080,43755701,1403360000,1403360000,
2018-11-02 00:00:00,'603088,宁波精达,11.95,12.1,11.77,11.9,11.73,0.22,1.8755,1.7886,2003274,23844788,1338400000,1338400000,
2018-11-01 00:00:00,'603088,宁波精达,11.73,11.95,11.55,11.68,11.55,0.18,1.5584,2.0742,2323100,27273523,1313760000,1313760000,
2018-10-31 00:00:00,'603088,宁波精达,11.55,11.86,11.48,11.57,11.68,-0.13,-1.113,1.875,2099980,24476542,1293600000,1293600000,
2018-10-30 00:00:00,'603088,宁波精达,11.68,11.9,10.95,11.15,11.11,0.57,5.1305,2.5928,2903905,33213189,1308160000,1308160000,
2018-10-29 00:00:00,'603088,宁波精达,11.11,11.29,11.02,11.11,11.29,-0.18,-1.5943,0.987,1105422,12303917,1244320000,1244320000,
2018-10-26 00:00:00,'603088,宁波精达,11.29,11.44,11.07,11.22,11.32,-0.03,-0.265,2.0094,2250523,25294240,1264480000,1264480000,
2018-10-25 00:00:00,'603088,宁波精达,11.32,11.5,10.75,10.9,11.7,-0.38,-3.2479,3.4137,3823367,42167441,1267840000,1267840000,
2018-10-24 00:00:00,'603088,宁波精达,11.7,12.81,11.58,11.9,11.98,-0.28,-2.3372,5.5503,6216369,75240150,1310400000,1310400000,
2018-10-23 00:00:00,'603088,宁波精达,11.98,11.98,10.73,10.73,10.89,1.09,10.0092,4.743,5312202,61075047,1341760000,1341760000,
2018-10-22 00:00:00,'603088,宁波精达,10.89,10.89,10.25,10.26,9.9,0.99,10,2.8197,3158089,33552075,1219680000,1219680000,
2018-10-19 00:00:00,'603088,宁波精达,9.9,9.98,9.39,9.6,9.81,0.09,0.9174,0.5604,627692,6157514,1108800000,1108800000,
2018-10-18 00:00:00,'603088,宁波精达,9.81,10.03,9.5,10.03,10.07,-0.26,-2.5819,0.5869,657373,6428340,1098720000,1098720000,
2018-10-17 00:00:00,'603088,宁波精达,10.07,10.3,9.8,10.02,9.8,0.27,2.7551,0.6641,743778,7432130,1127840000,1127840000,
2018-10-16 00:00:00,'603088,宁波精达,9.8,10.16,9.76,10.02,10.01,-0.21,-2.0979,0.4273,478584,4744438,1097600000,1097600000,
2018-10-15 00:00:00,'603088,宁波精达,10.01,10.3,9.95,10.12,10.08,-0.07,-0.6944,0.4515,505721,5121702,1121120000,1121120000,
2018-10-12 00:00:00,'603088,宁波精达,10.08,10.31,9.58,10.14,10.14,-0.06,-0.5917,0.7938,889092,8902660,1128960000,1128960000,
2018-10-11 00:00:00,'603088,宁波精达,10.14,10.99,10.13,10.99,11.26,-1.12,-9.9467,1.2806,1434254,15038045,1135680000,1135680000,
2018-10-10 00:00:00,'603088,宁波精达,11.26,11.37,11.18,11.28,11.25,0.01,0.0889,0.566,633970,7138053,1261120000,1261120000,
2018-10-09 00:00:00,'603088,宁波精达,11.25,11.35,11.18,11.25,11.25,0,0,0.3985,446289,5032806,1260000000,1260000000,
2018-10-08 00:00:00,'603088,宁波精达,11.25,11.62,11.15,11.62,11.77,-0.52,-4.418,0.98,1097623,12511789,1260000000,1260000000,
2018-09-28 00:00:00,'603088,宁波精达,11.77,11.84,11.65,11.68,11.68,0.09,0.7705,0.4649,520640,6112798,1318240000,1318240000,
2018-09-27 00:00:00,'603088,宁波精达,11.68,11.95,11.66,11.91,11.93,-0.25,-2.0956,0.6719,752485,8860326,1308160000,1308160000,
2018-09-26 00:00:00,'603088,宁波精达,11.93,11.97,11.85,11.9,11.9,0.03,0.2521,0.6199,694337,8268369,1336160000,1336160000,
2018-09-25 00:00:00,'603088,宁波精达,11.9,12.19,11.87,12.19,12.06,-0.16,-1.3267,0.682,763795,9148091,1332800000,1332800000,
2018-09-21 00:00:00,'603088,宁波精达,12.06,12.09,11.9,12.03,12.04,0.02,0.1661,0.7525,842761,10114988,1350720000,1350720000,
2018-09-20 00:00:00,'603088,宁波精达,12.04,12.16,11.92,12.08,12.07,-0.03,-0.2486,0.5988,670701,8058115,1348480000,1348480000,
2018-09-19 00:00:00,'603088,宁波精达,12.07,12.14,11.86,11.92,11.94,0.13,1.0888,0.9653,1081093,12995582,1351840000,1351840000,
2018-09-18 00:00:00,'603088,宁波精达,11.94,12,11.7,11.85,11.83,0.11,0.9298,0.5385,603065,7158979,1337280000,1337280000,
2018-09-17 00:00:00,'603088,宁波精达,11.83,11.91,11.6,11.78,11.68,0.15,1.2842,0.7136,799256,9395256,1324960000,1324960000,
2018-09-14 00:00:00,'603088,宁波精达,11.68,12.07,11.61,12.05,12.02,-0.34,-2.8286,0.8302,929850,11064117,1308160000,1308160000,
